FECHA HECHO,DEPARTAMENTO,MUNICIPIO,CANTIDAD
2012-07-11,VALLE DEL CAUCA,BUENAVENTURA,1
2012-07-11,PUTUMAYO,LEGUIZAMO,2
2012-07-11,PUTUMAYO,PUERTO ASIS,1
2012-07-11,MAGDALENA,CIENAGA,1
2012-07-11,NARIÑO,ROBERTO PAYAN,1
2012-07-12,NARIÑO,POLICARPA,7
2012-07-12,NARIÑO,SAN ANDRES DE TUMACO,1
2012-07-13,ANTIOQUIA,DABEIBA,1
2012-07-13,PUTUMAYO,PUERTO ASIS,1
2012-07-14,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2012-07-14,META,LA MACARENA,1
2012-07-14,BOLÍVAR,SANTA ROSA DEL SUR,1
2012-07-14,SANTANDER,BOLIVAR,1
2012-07-14,NARIÑO,CUMBITARA,2
2012-07-14,CHOCÓ,UNGUIA,1
2012-07-14,NARIÑO,POLICARPA,1
2012-07-14,NORTE DE SANTANDER,CUCUTA,2
2012-07-14,VICHADA,CUMARIBO,1
2012-07-15,VALLE DEL CAUCA,BUENAVENTURA,1
2012-07-15,META,MESETAS,1
2012-07-15,PUTUMAYO,LEGUIZAMO,1
2012-07-15,VICHADA,CUMARIBO,1
2012-07-15,META,EL CASTILLO,1
2012-07-15,NARIÑO,CUMBITARA,1
2012-07-15,BOLÍVAR,SANTA ROSA DEL SUR,1
2012-07-16,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2012-07-16,META,LA MACARENA,1
2012-07-16,PUTUMAYO,LEGUIZAMO,2
2012-07-16,ANTIOQUIA,SANTA ROSA DE OSOS,1
2012-07-17,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2012-07-17,META,URIBE,1
2012-07-18,NORTE DE SANTANDER,EL TARRA,1
2012-07-18,PUTUMAYO,LEGUIZAMO,1
2012-07-18,ANTIOQUIA,YONDO,1
2012-07-19,PUTUMAYO,LEGUIZAMO,1
2012-07-20,ARAUCA,ARAUQUITA,1
2012-07-20,VALLE DEL CAUCA,BUENAVENTURA,1
2012-07-20,PUTUMAYO,LEGUIZAMO,3
2012-07-20,NARIÑO,FRANCISCO PIZARRO,2
2012-07-20,VALLE DEL CAUCA,TULUA,1
2012-07-20,ANTIOQUIA,PUERTO TRIUNFO,1
2012-07-20,CAQUETÁ,EL DONCELLO,1
2012-07-21,SANTANDER,BOLIVAR,1
2012-07-22,META,MAPIRIPAN,1
2012-07-22,NARIÑO,BARBACOAS,1
2012-07-22,NARIÑO,SAN ANDRES DE TUMACO,1
2012-07-23,PUTUMAYO,LEGUIZAMO,2
2012-07-23,VALLE DEL CAUCA,BUENAVENTURA,1
2012-07-23,PUTUMAYO,PUERTO ASIS,1
2012-07-24,CHOCÓ,BAJO BAUDO,1
2012-07-24,META,URIBE,1
2012-07-24,PUTUMAYO,LEGUIZAMO,1
2012-07-24,MAGDALENA,SANTA MARTA,1
2012-07-25,VALLE DEL CAUCA,BUENAVENTURA,2
2012-07-25,BOLÍVAR,SAN JACINTO,1
2012-07-25,NARIÑO,BARBACOAS,1
2012-07-25,NARIÑO,SAN ANDRES DE TUMACO,1
2012-07-26,CÓRDOBA,TIERRALTA,1
2012-07-26,CHOCÓ,MEDIO BAUDO,1
2012-07-26,VICHADA,CUMARIBO,1
2012-07-26,META,MAPIRIPAN,1
2012-07-26,SANTANDER,BOLIVAR,1
2012-07-26,NARIÑO,CUMBITARA,1
2012-07-26,NARIÑO,OLAYA HERRERA,1
2012-07-26,NARIÑO,BARBACOAS,22
2012-07-27,VICHADA,CUMARIBO,3
2012-07-27,VICHADA,PUERTO CARREÑO,2
2012-07-28,META,MESETAS,1
2012-07-29,META,URIBE,1
2012-07-29,ANTIOQUIA,YARUMAL,2
2012-07-30,PUTUMAYO,SAN MIGUEL,2
2012-07-30,SANTANDER,BOLIVAR,1
2012-07-30,PUTUMAYO,PUERTO ASIS,1
2012-07-30,ANTIOQUIA,PUERTO NARE,1
2012-07-30,CAUCA,FLORENCIA,1
2012-07-31,VALLE DEL CAUCA,BUENAVENTURA,1
2012-07-31,SANTANDER,BOLIVAR,1
2012-07-31,PUTUMAYO,LEGUIZAMO,1
2012-07-31,CAUCA,SUAREZ,1
2012-08-01,CAQUETÁ,SAN VICENTE DEL CAGUAN,1
2012-08-01,NORTE DE SANTANDER,TIBU,3
2012-08-01,CHOCÓ,BAJO BAUDO,1
2012-08-01,META,URIBE,1
2012-08-01,NARIÑO,POLICARPA,2
2012-08-02,META,PUERTO RICO,1
2012-08-02,BOLÍVAR,SIMITI,1
2012-08-02,CAUCA,PIAMONTE,1
2012-08-03,VALLE DEL CAUCA,BUENAVENTURA,1
2012-08-03,VICHADA,CUMARIBO,1
2012-08-03,META,SAN MARTIN,1
2012-08-03,PUTUMAYO,PUERTO ASIS,2
2012-08-03,SANTANDER,BOLIVAR,1
2012-08-03,ANTIOQUIA,YONDO,1
2012-08-03,BOLÍVAR,SIMITI,1
2012-08-04,ANTIOQUIA,NECHI,1
2012-08-04,CHOCÓ,MEDIO BAUDO,1
2012-08-04,VALLE DEL CAUCA,BUENAVENTURA,1
2012-08-04,GUAINÍA,INIRIDA,1
2012-08-04,META,SAN JUAN DE ARAMA,1
2012-08-05,CHOCÓ,BAJO BAUDO,1
2012-08-05,ANTIOQUIA,PUERTO TRIUNFO,1
2012-08-07,CAQUETÁ,SAN VICENTE DEL CAGUAN,1
2012-08-07,NORTE DE SANTANDER,TIBU,5
2012-08-07,VALLE DEL CAUCA,BUENAVENTURA,1
2012-08-07,CASANARE,OROCUE,1
2012-08-07,PUTUMAYO,PUERTO ASIS,1
2012-08-07,CASANARE,PAZ DE ARIPORO,2
2012-08-07,NARIÑO,BARBACOAS,2
2012-08-08,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2012-08-08,PUTUMAYO,LEGUIZAMO,1
2012-08-08,PUTUMAYO,SAN MIGUEL,1
2012-08-08,CASANARE,PAZ DE ARIPORO,1
2012-08-08,NARIÑO,SAMANIEGO,1
2012-08-08,NARIÑO,BARBACOAS,2
2012-08-08,NARIÑO,SAN ANDRES DE TUMACO,7
2012-08-09,CAUCA,INZA,1
2012-08-09,CAQUETÁ,BELEN DE LOS ANDAQUIES,1
2012-08-09,META,SAN MARTIN,1
2012-08-09,NORTE DE SANTANDER,VILLA DEL ROSARIO,1
2012-08-09,SANTANDER,LANDAZURI,1
2012-08-10,PUTUMAYO,LEGUIZAMO,4
2012-08-10,META,URIBE,2
2012-08-10,PUTUMAYO,PUERTO ASIS,3
2012-08-10,NORTE DE SANTANDER,CUCUTA,1
2012-08-10,CASANARE,VILLANUEVA,1
2012-08-10,META,ACACIAS,1
2012-08-10,NORTE DE SANTANDER,DURANIA,1
2012-08-10,NORTE DE SANTANDER,PUERTO SANTANDER,1
2012-08-11,CHOCÓ,TADO,1
2012-08-11,NARIÑO,BARBACOAS,2
2012-08-12,CHOCÓ,EL LITORAL DEL SAN JUAN,1
2012-08-12,BOYACÁ,PUERTO BOYACA,1
2012-08-13,CHOCÓ,BAJO BAUDO,1
2012-08-13,BOYACÁ,PUERTO BOYACA,1
2012-08-14,NORTE DE SANTANDER,TIBU,1
2012-08-14,PUTUMAYO,LEGUIZAMO,1
2012-08-15,NORTE DE SANTANDER,TIBU,1
2012-08-15,CAUCA,CORINTO,2
2012-08-15,PUTUMAYO,PUERTO ASIS,1
2012-08-15,PUTUMAYO,PUERTO CAICEDO,2
2012-08-16,CÓRDOBA,TIERRALTA,1
2012-08-16,NORTE DE SANTANDER,SARDINATA,1
2012-08-16,CAUCA,MIRANDA,1
2012-08-16,NARIÑO,LINARES,1
2012-08-17,META,LA MACARENA,1
2012-08-17,ANTIOQUIA,VALDIVIA,1
2012-08-17,NORTE DE SANTANDER,TIBU,1
2012-08-17,VALLE DEL CAUCA,BUENAVENTURA,1
2012-08-17,CAQUETÁ,LA MONTAÑITA,2
2012-08-17,CAUCA,MIRANDA,3
2012-08-17,SANTANDER,CIMITARRA,1
2012-08-17,NARIÑO,SAN ANDRES DE TUMACO,1
2012-08-17,NARIÑO,BARBACOAS,1
2012-08-18,NARIÑO,POLICARPA,1
2012-08-18,MAGDALENA,CIENAGA,1
2012-08-18,VALLE DEL CAUCA,BUENAVENTURA,2
2012-08-19,VALLE DEL CAUCA,BUENAVENTURA,1
2012-08-19,CAQUETÁ,LA MONTAÑITA,1
2012-08-19,CAQUETÁ,BELEN DE LOS ANDAQUIES,1
2012-08-20,CAQUETÁ,LA MONTAÑITA,1
2012-08-20,SANTANDER,VELEZ,1
2012-08-20,CAUCA,BOLIVAR,9
2012-08-21,NORTE DE SANTANDER,TIBU,3
2012-08-21,NARIÑO,LOS ANDES,1
2012-08-21,NARIÑO,ROBERTO PAYAN,1
2012-08-22,NARIÑO,ROBERTO PAYAN,1
2012-08-23,META,PUERTO RICO,1
2012-08-23,ANTIOQUIA,NECHI,1
2012-08-23,CHOCÓ,BAJO BAUDO,1
2012-08-23,META,URIBE,1
2012-08-23,CAUCA,CORINTO,3
2012-08-23,CUNDINAMARCA,SILVANIA,1
2012-08-23,NARIÑO,LINARES,1
2012-08-24,NORTE DE SANTANDER,TIBU,1
2012-08-24,CHOCÓ,BAJO BAUDO,1
2012-08-24,CAQUETÁ,EL PAUJIL,1
2012-08-24,ANTIOQUIA,NARIÑO,1
2012-08-24,ANTIOQUIA,DON MATIAS,4
2012-08-24,BOLÍVAR,MONTECRISTO,2
2012-08-24,META,URIBE,1
2012-08-24,VALLE DEL CAUCA,DAGUA,1
2012-08-24,NARIÑO,SAN ANDRES DE TUMACO,1
2012-08-25,META,URIBE,1
2012-08-25,CAUCA,CALOTO,2
2012-08-25,CAUCA,PATIA,1
2012-08-25,BOLÍVAR,MONTECRISTO,4
2012-08-25,RISARALDA,MISTRATO,2
2012-08-25,NARIÑO,BARBACOAS,1
2012-08-26,ANTIOQUIA,YONDO,2
2012-08-26,BOLÍVAR,SAN JACINTO DEL CAUCA,1
2012-08-27,CAUCA,CORINTO,2
2012-08-27,NARIÑO,BARBACOAS,1
2012-08-28,CAQUETÁ,SAN VICENTE DEL CAGUAN,1
2012-08-28,ANTIOQUIA,TARAZA,1
2012-08-28,CAUCA,CALOTO,2
2012-08-28,ANTIOQUIA,YONDO,2
2012-08-28,NARIÑO,SAN ANDRES DE TUMACO,1
2012-08-29,META,VISTAHERMOSA,2
2012-08-29,VALLE DEL CAUCA,BUENAVENTURA,1
2012-08-29,CAUCA,MIRANDA,3
2012-08-30,META,VISTAHERMOSA,1
2012-08-30,ARAUCA,ARAUQUITA,1
2012-08-30,NORTE DE SANTANDER,TIBU,1
2012-08-30,NARIÑO,LINARES,1
2012-08-30,BOLÍVAR,CANTAGALLO,1
2012-08-30,SANTANDER,CIMITARRA,1
2012-08-30,NARIÑO,SAN ANDRES DE TUMACO,1
2012-08-31,META,PUERTO RICO,1
2012-08-31,META,LA MACARENA,1
2012-08-31,CÓRDOBA,TIERRALTA,1
2012-08-31,CAUCA,CALOTO,2
2012-08-31,CAUCA,CORINTO,2
2012-08-31,ANTIOQUIA,CALDAS,1
2012-09-01,VALLE DEL CAUCA,BUENAVENTURA,1
2012-09-02,CÓRDOBA,TIERRALTA,1
2012-09-02,NORTE DE SANTANDER,TIBU,4
2012-09-02,PUTUMAYO,LEGUIZAMO,1
2012-09-03,CÓRDOBA,TIERRALTA,1
2012-09-03,NORTE DE SANTANDER,TIBU,1
2012-09-03,VALLE DEL CAUCA,TULUA,1
2012-09-03,NARIÑO,LINARES,1
2012-09-03,NORTE DE SANTANDER,CUCUTA,2
2012-09-04,ANTIOQUIA,VALDIVIA,1
2012-09-04,NORTE DE SANTANDER,SARDINATA,3
2012-09-04,ANTIOQUIA,PUERTO NARE,1
2012-09-04,CAQUETÁ,EL PAUJIL,1
2012-09-04,CAQUETÁ,LA MONTAÑITA,1
2012-09-04,NARIÑO,LINARES,1
2012-09-05,META,VISTAHERMOSA,1
2012-09-05,CÓRDOBA,TIERRALTA,2
2012-09-05,NORTE DE SANTANDER,TIBU,2
2012-09-05,CHOCÓ,BAJO BAUDO,1
2012-09-05,ANTIOQUIA,NARIÑO,1
2012-09-05,ANTIOQUIA,SAN LUIS,1
2012-09-05,NARIÑO,SAN ANDRES DE TUMACO,1
2012-09-06,CÓRDOBA,TIERRALTA,9
2012-09-06,NORTE DE SANTANDER,EL TARRA,1
2012-09-06,ANTIOQUIA,SONSON,1
2012-09-06,BOYACÁ,PAIPA,1
2012-09-06,NARIÑO,SAN ANDRES DE TUMACO,1
2012-09-07,NORTE DE SANTANDER,TEORAMA,1
2012-09-07,ANTIOQUIA,NARIÑO,1
2012-09-07,NARIÑO,TAMINANGO,1
2012-09-07,CAQUETÁ,LA MONTAÑITA,11
2012-09-07,CAQUETÁ,MILAN,1
2012-09-08,VICHADA,CUMARIBO,2
2012-09-08,PUTUMAYO,LEGUIZAMO,2
2012-09-08,NARIÑO,PUERRES,1
2012-09-08,CAUCA,CORINTO,1
2012-09-09,NARIÑO,SAN ANDRES DE TUMACO,1
2012-09-10,META,VISTAHERMOSA,1
2012-09-10,GUAVIARE,SAN JOSE DEL GUAVIARE,2
2012-09-11,GUAVIARE,SAN JOSE DEL GUAVIARE,2
2012-09-11,NARIÑO,LA LLANADA,1
2012-09-11,VALLE DEL CAUCA,DAGUA,1
2012-09-11,NARIÑO,OLAYA HERRERA,1
2012-09-12,ANTIOQUIA,SONSON,1
2012-09-12,VALLE DEL CAUCA,EL DOVIO,1
2012-09-13,META,PUERTO RICO,1
2012-09-13,BOYACÁ,PUERTO BOYACA,1
2012-09-13,NARIÑO,LA LLANADA,1
2012-09-13,CAUCA,CORINTO,2
2012-09-13,ANTIOQUIA,SAN LUIS,1
2012-09-13,META,SAN JUAN DE ARAMA,4
2012-09-14,META,PUERTO RICO,1
2012-09-14,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2012-09-14,META,LA MACARENA,1
2012-09-14,CÓRDOBA,TIERRALTA,1
2012-09-14,NORTE DE SANTANDER,EL TARRA,2
2012-09-14,CASANARE,TAURAMENA,1
2012-09-14,CAUCA,SANTANDER DE QUILICHAO,2
2012-09-14,NARIÑO,BARBACOAS,2
2012-09-14,NARIÑO,SAN ANDRES DE TUMACO,1
2012-09-15,CÓRDOBA,TIERRALTA,1
2012-09-15,CAUCA,PATIA,1
2012-09-15,BOYACÁ,OTANCHE,9
2012-09-16,META,PUERTO RICO,1
2012-09-16,ANTIOQUIA,PUERTO TRIUNFO,1
2012-09-16,NARIÑO,OLAYA HERRERA,1
2012-09-17,ANTIOQUIA,TARAZA,1
2012-09-17,CAUCA,SUAREZ,4
2012-09-17,NARIÑO,RICAURTE,1
2012-09-17,NARIÑO,SAN ANDRES DE TUMACO,1
2012-09-18,ANTIOQUIA,VALDIVIA,1
2012-09-18,ANTIOQUIA,TARAZA,1
2012-09-18,NORTE DE SANTANDER,TIBU,2
2012-09-19,GUAVIARE,CALAMAR,12
2012-09-19,ANTIOQUIA,VALDIVIA,4
2012-09-19,CÓRDOBA,TIERRALTA,1
2012-09-19,ANTIOQUIA,APARTADO,1
2012-09-19,VALLE DEL CAUCA,DAGUA,1
2012-09-20,GUAVIARE,SAN JOSE DEL GUAVIARE,4
2012-09-20,META,LA MACARENA,20
2012-09-20,ANTIOQUIA,VALDIVIA,3
2012-09-20,CÓRDOBA,TIERRALTA,1
2012-09-20,NORTE DE SANTANDER,EL CARMEN,2
2012-09-20,NORTE DE SANTANDER,CONVENCION,2
2012-09-20,CAUCA,MIRANDA,1
2012-09-20,BOLÍVAR,SANTA ROSA DEL SUR,1
2012-09-20,NARIÑO,CUMBITARA,1
2012-09-21,ANTIOQUIA,TARAZA,1
2012-09-21,ANTIOQUIA,VALDIVIA,1
2012-09-21,ANTIOQUIA,YARUMAL,2
2012-09-21,CAUCA,MIRANDA,1
2012-09-21,SANTANDER,LA BELLEZA,1
2012-09-21,ANTIOQUIA,CAMPAMENTO,1
2012-09-21,BOLÍVAR,SANTA ROSA DEL SUR,1
2012-09-21,GUAINÍA,INIRIDA,1
2012-09-21,MAGDALENA,CIENAGA,1
2012-09-21,NARIÑO,BARBACOAS,1
2012-09-22,GUAVIARE,EL RETORNO,4
2012-09-22,META,VISTAHERMOSA,5
2012-09-22,ANTIOQUIA,VALDIVIA,2
2012-09-22,NORTE DE SANTANDER,SAN CALIXTO,1
2012-09-22,ANTIOQUIA,SONSON,1
2012-09-23,SANTANDER,CIMITARRA,1
2012-09-23,NARIÑO,SAN ANDRES DE TUMACO,1
2012-09-24,VICHADA,CUMARIBO,1
2012-09-24,NARIÑO,POLICARPA,1
2012-09-25,GUAVIARE,CALAMAR,2
2012-09-25,ANTIOQUIA,TARAZA,1
2012-09-25,CHOCÓ,RIOSUCIO,1
2012-09-25,NARIÑO,RICAURTE,1
2012-09-25,NARIÑO,SAN ANDRES DE TUMACO,3
2012-09-26,META,PUERTO RICO,1
2012-09-26,CHOCÓ,RIOSUCIO,1
2012-09-26,PUTUMAYO,LEGUIZAMO,1
2012-09-26,PUTUMAYO,SAN MIGUEL,2
2012-09-26,NARIÑO,SAN ANDRES DE TUMACO,1
2012-09-27,META,PUERTO RICO,1
2012-09-27,CAUCA,LOPEZ,2
2012-09-27,NARIÑO,SAN ANDRES DE TUMACO,1
2012-09-28,META,PUERTO RICO,1
2012-09-28,GUAVIARE,SAN JOSE DEL GUAVIARE,4
2012-09-29,PUTUMAYO,LEGUIZAMO,1
2012-09-29,ANTIOQUIA,CHIGORODO,6
2012-09-30,CÓRDOBA,TIERRALTA,4
2012-09-30,VALLE DEL CAUCA,DAGUA,1
2012-09-30,ANTIOQUIA,MUTATA,7
2012-09-30,NARIÑO,SAN ANDRES DE TUMACO,1
2012-10-01,GUAVIARE,CALAMAR,2
2012-10-01,ANTIOQUIA,MUTATA,15
2012-10-01,PUTUMAYO,LEGUIZAMO,1
2012-10-01,VICHADA,CUMARIBO,4
2012-10-02,CÓRDOBA,TIERRALTA,2
2012-10-02,CHOCÓ,RIOSUCIO,3
2012-10-03,CAQUETÁ,SAN VICENTE DEL CAGUAN,1
2012-10-03,NORTE DE SANTANDER,TEORAMA,1
2012-10-03,NORTE DE SANTANDER,EL TARRA,1
2012-10-03,NORTE DE SANTANDER,TIBU,1
2012-10-03,VALLE DEL CAUCA,BUENAVENTURA,1
2012-10-03,CAUCA,TORIBIO,2
2012-10-03,META,EL CASTILLO,1
2012-10-03,NARIÑO,SAMANIEGO,1
2012-10-03,ANTIOQUIA,PUERTO NARE,2
2012-10-03,VALLE DEL CAUCA,DAGUA,2
2012-10-04,CHOCÓ,RIOSUCIO,2
2012-10-04,NARIÑO,POLICARPA,1
2012-10-05,CAQUETÁ,SAN VICENTE DEL CAGUAN,1
2012-10-05,ANTIOQUIA,CACERES,1
2012-10-05,CÓRDOBA,TIERRALTA,2
2012-10-05,CÓRDOBA,SAN JOSE DE URE,2
2012-10-05,SANTANDER,BOLIVAR,1
2012-10-05,NARIÑO,BARBACOAS,1
2012-10-06,ANTIOQUIA,EL BAGRE,1
2012-10-06,PUTUMAYO,LEGUIZAMO,1
2012-10-06,CAUCA,CORINTO,3
2012-10-07,MAGDALENA,CIENAGA,1
2012-10-08,GUAVIARE,SAN JOSE DEL GUAVIARE,3
2012-10-08,CÓRDOBA,TIERRALTA,2
2012-10-08,NORTE DE SANTANDER,TIBU,1
2012-10-08,ANTIOQUIA,MUTATA,1
2012-10-08,NARIÑO,SANTACRUZ,1
2012-10-08,CAUCA,PAEZ,1
2012-10-09,GUAVIARE,SAN JOSE DEL GUAVIARE,2
2012-10-09,ANTIOQUIA,EL BAGRE,1
2012-10-09,NORTE DE SANTANDER,TIBU,1
2012-10-09,VALLE DEL CAUCA,BUENAVENTURA,1
2012-10-09,CUNDINAMARCA,TOCAIMA,2
2012-10-09,PUTUMAYO,PUERTO ASIS,1
2012-10-09,CAUCA,PAEZ,1
2012-10-09,VALLE DEL CAUCA,DAGUA,1
2012-10-10,PUTUMAYO,PUERTO ASIS,1
2012-10-10,CAUCA,PAEZ,1
2012-10-10,META,MAPIRIPAN,1
2012-10-10,NARIÑO,SAN ANDRES DE TUMACO,1
2012-10-11,CÓRDOBA,MONTELIBANO,1
2012-10-11,META,BARRANCA DE UPIA,1
2012-10-11,CUNDINAMARCA,PARATEBUENO,1
2012-10-11,NARIÑO,SAN ANDRES DE TUMACO,1
2012-10-12,CÓRDOBA,TIERRALTA,1
2012-10-12,SUCRE,SAN BENITO ABAD,1
2012-10-12,ANTIOQUIA,SAN PEDRO,1
2012-10-13,META,PUERTO CONCORDIA,1
2012-10-13,CÓRDOBA,MONTERIA,1
2012-10-13,NARIÑO,OLAYA HERRERA,1
2012-10-14,CÓRDOBA,TIERRALTA,1
2012-10-14,VALLE DEL CAUCA,BUENAVENTURA,4
2012-10-14,PUTUMAYO,LEGUIZAMO,1
2012-10-14,VALLE DEL CAUCA,DAGUA,1
2012-10-14,NARIÑO,SAN ANDRES DE TUMACO,1
2012-10-15,VALLE DEL CAUCA,FLORIDA,1
2012-10-16,ANTIOQUIA,VALDIVIA,1
2012-10-16,NORTE DE SANTANDER,SARDINATA,2
2012-10-16,NORTE DE SANTANDER,EL TARRA,1
2012-10-16,PUTUMAYO,PUERTO CAICEDO,1
2012-10-16,PUTUMAYO,PUERTO ASIS,1
2012-10-16,PUTUMAYO,LEGUIZAMO,1
2012-10-18,META,PUERTO RICO,1
2012-10-18,PUTUMAYO,PUERTO ASIS,1
2012-10-18,NARIÑO,SANTACRUZ,2
2012-10-18,PUTUMAYO,LEGUIZAMO,1
2012-10-18,PUTUMAYO,ORITO,2
2012-10-18,PUTUMAYO,PUERTO CAICEDO,2
2012-10-18,NARIÑO,SAN ANDRES DE TUMACO,10
2012-10-19,CÓRDOBA,TIERRALTA,1
2012-10-19,PUTUMAYO,LEGUIZAMO,1
2012-10-19,CALDAS,NORCASIA,1
2012-10-19,CALDAS,SAMANA,1
2012-10-19,NORTE DE SANTANDER,CUCUTA,1
2012-10-20,META,PUERTO RICO,1
2012-10-20,CAUCA,CORINTO,2
2012-10-20,CAUCA,MIRANDA,1
2012-10-21,ANTIOQUIA,CACERES,1
2012-10-21,NORTE DE SANTANDER,CONVENCION,1
2012-10-21,VALLE DEL CAUCA,BUENAVENTURA,1
2012-10-21,BOLÍVAR,SANTA ROSA DEL SUR,1
2012-10-21,CAUCA,MIRANDA,1
2012-10-21,MAGDALENA,CIENAGA,1
2012-10-21,NARIÑO,BARBACOAS,1
2012-10-21,NARIÑO,SAN ANDRES DE TUMACO,11
2012-10-22,MAGDALENA,CIENAGA,1
2012-10-22,CHOCÓ,MEDIO BAUDO,1
2012-10-22,BOLÍVAR,SANTA ROSA DEL SUR,1
2012-10-23,NARIÑO,SANTACRUZ,1
2012-10-23,PUTUMAYO,LEGUIZAMO,1
2012-10-23,CHOCÓ,SAN JOSE DEL PALMAR,1
2012-10-24,PUTUMAYO,LEGUIZAMO,1
2012-10-24,TOLIMA,CHAPARRAL,1
2012-10-24,NARIÑO,SAN ANDRES DE TUMACO,15
2012-10-25,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2012-10-25,NORTE DE SANTANDER,CONVENCION,1
2012-10-25,NORTE DE SANTANDER,TIBU,1
2012-10-25,MAGDALENA,SANTA MARTA,11
2012-10-25,CHOCÓ,SAN JOSE DEL PALMAR,1
2012-10-26,CÓRDOBA,TIERRALTA,2
2012-10-26,NORTE DE SANTANDER,TIBU,2
2012-10-26,VALLE DEL CAUCA,BUENAVENTURA,1
2012-10-26,CAUCA,SUAREZ,1
2012-10-26,BOLÍVAR,SANTA ROSA DEL SUR,1
2012-10-26,CAUCA,CORINTO,3
2012-10-27,CAUCA,CORINTO,1
2012-10-27,ANTIOQUIA,YONDO,1
2012-10-27,CAUCA,BOLIVAR,4
2012-10-27,NARIÑO,SAN ANDRES DE TUMACO,14
2012-10-28,VICHADA,CUMARIBO,1
2012-10-29,ANTIOQUIA,VALDIVIA,1
2012-10-29,PUTUMAYO,LEGUIZAMO,2
2012-10-29,CAUCA,CALDONO,1
2012-10-29,NARIÑO,CUMBITARA,2
2012-10-29,NARIÑO,SAN ANDRES DE TUMACO,13
2012-10-31,NORTE DE SANTANDER,EL TARRA,2
2012-10-31,BOLÍVAR,SANTA ROSA DEL SUR,1
2012-10-31,ANTIOQUIA,SOPETRAN,1
2012-10-31,MAGDALENA,SANTA MARTA,1
2012-10-31,NORTE DE SANTANDER,CUCUTA,1
2012-10-31,VICHADA,CUMARIBO,1
2012-11-01,NORTE DE SANTANDER,TIBU,1
2012-11-01,VICHADA,CUMARIBO,4
2012-11-01,CHOCÓ,SAN JOSE DEL PALMAR,2
2012-11-01,BOLÍVAR,RIO VIEJO,7
2012-11-01,META,PUERTO LLERAS,1
2012-11-01,NORTE DE SANTANDER,CUCUTA,1
2012-11-02,ANTIOQUIA,VALDIVIA,1
2012-11-02,VALLE DEL CAUCA,BUENAVENTURA,1
2012-11-02,PUTUMAYO,LEGUIZAMO,1
2012-11-02,BOLÍVAR,NOROSI,1
2012-11-02,BOLÍVAR,RIO VIEJO,1
2012-11-02,BOLÍVAR,TIQUISIO,5
2012-11-02,NARIÑO,SAN ANDRES DE TUMACO,1
2012-11-03,BOLÍVAR,MONTECRISTO,1
2012-11-03,VALLE DEL CAUCA,BUENAVENTURA,1
2012-11-03,CAUCA,CORINTO,2
2012-11-04,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2012-11-04,VALLE DEL CAUCA,BUENAVENTURA,1
2012-11-05,PUTUMAYO,LEGUIZAMO,1
2012-11-06,CAUCA,CORINTO,1
2012-11-06,CAUCA,PAEZ,1
2012-11-06,CAUCA,INZA,1
2012-11-07,CHOCÓ,BAJO BAUDO,1
2012-11-07,CAUCA,CORINTO,1
2012-11-07,CAUCA,PAEZ,1
2012-11-07,VALLE DEL CAUCA,CALIMA,2
2012-11-07,NARIÑO,SAN ANDRES DE TUMACO,11
2012-11-08,CAUCA,CORINTO,6
2012-11-08,PUTUMAYO,PUERTO ASIS,1
2012-11-08,NARIÑO,BARBACOAS,1
2012-11-08,NARIÑO,SAN ANDRES DE TUMACO,15
2012-11-09,CHOCÓ,SAN JOSE DEL PALMAR,1
2012-11-09,PUTUMAYO,PUERTO ASIS,1
2012-11-09,SANTANDER,BOLIVAR,1
2012-11-09,VALLE DEL CAUCA,DAGUA,1
2012-11-09,BOLÍVAR,SANTA ROSA DEL SUR,1
2012-11-09,NARIÑO,TUQUERRES,1
2012-11-10,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2012-11-10,NORTE DE SANTANDER,CUCUTA,1
2012-11-11,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2012-11-11,VALLE DEL CAUCA,SAN PEDRO,1
2012-11-11,PUTUMAYO,LEGUIZAMO,1
2012-11-11,ANTIOQUIA,MUTATA,21
2012-11-11,CHOCÓ,RIOSUCIO,8
2012-11-11,VICHADA,CUMARIBO,2
2012-11-12,NORTE DE SANTANDER,EL ZULIA,1
2012-11-13,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2012-11-13,ANTIOQUIA,CACERES,1
2012-11-13,ANTIOQUIA,ARGELIA,1
2012-11-13,CAUCA,CALOTO,1
2012-11-13,NARIÑO,SAN ANDRES DE TUMACO,3
2012-11-14,CAQUETÁ,CARTAGENA DEL CHAIRA,3
2012-11-14,VALLE DEL CAUCA,BUENAVENTURA,1
2012-11-14,PUTUMAYO,LEGUIZAMO,1
2012-11-14,META,LEJANIAS,1
2012-11-14,NARIÑO,SAMANIEGO,1
2012-11-14,BOLÍVAR,SANTA ROSA DEL SUR,1
2012-11-14,ANTIOQUIA,MUTATA,4
2012-11-15,CAQUETÁ,CARTAGENA DEL CHAIRA,2
